ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001665160-22-002552	1	JelikaLite Corp.	Katya Sverdlov	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002545	1	XRHealth, Inc.	Eran Orr	CEO and Principal Executive Officer
0001665160-22-002546	1	E-Sports Ventures, Inc.	Dana Paul	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001901207-22-000006	1	Mindwise, Inc.	/s/ TOBIN SHEA	CEO
0001665160-22-002550	1	EnAct Systems Inc.	Deep Chakraborty	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002541	1	TRAQ, Inc.	Jeff Slosar	CEO, Principal Executive Officer and Director, Principal Financial Officer, Principal Accounting Officer
0001665160-22-002544	1	One Roq Spirits, LLC	J. Garrett Green	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002538	1	College Coaching Network Inc.	Claude Harris	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002537	1	PVpallet, Inc.	Luke Phelps	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001880675-22-000003	1	Popwheels, Inc.	Baruch Herzfeld	CEO
0001665160-22-002536	1	Argex Beverages, Inc.	Mark Becker	CEO, Principal Executive Officer and Director, Renee Esebag - Principal Financial Officer and Principal Accounting Officer
0001665160-22-002535	1	Praise Token, Inc.	Jesse Tevelow	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002534	1	Curenta Enterprise Corp.	Ramy Barsoum Mikhail	Co-Founder, CEO, Principal Executive Officer, Director and Principal Accounting Officer
0001904386-22-000004	1	Lake Noire Legacy Holdings, LLC	Scottie Smith II	As Managing Member of the Manager, Oakwood Legacy Holdings, LLC
0001665160-22-002532	1	SMARTfit, Inc.	Cathi Lamberti	Chief Executive Officer, Chairperson of the board of directors, and founder of SMARTfit
0001665160-22-002533	1	Boone's Bourbon Co.	Tyler Boone	CEO, President, CFO, and Director
0001938967-22-000003	1	Metaintro Inc.	Lacey Kaelani	Chief Executive Officer
0001665160-22-002529	1	Enginuity Power Systems, Inc.	Jacques Beaudry Losique	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002528	1	T4L INC	Allen Witters	CEO, Chairman, and Secretary
0001665160-22-002527	1	Everybody Water, Inc.	Megan Hayes	Co-CEO and Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002526	1	Seltzer Revolutions, Inc.	Alice Chen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-001006	1	Bit Body, Inc.	Miles Penn	Founder
0001665160-22-002524	1	Luxury Travel Hackers, Inc.	Gary Kohn	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer.
0001665160-22-002523	1	Rap Plug Inc.	Branden Criss	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002522	1	Robobuoy Corp.	Kevin Morin	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002521	1	Phormed Inc	Ben Chang	President, CEO, CFO, Director
0001665160-22-002520	1	SwitchBin, Inc	Robert Kilinski	CEO and Board Director
0001665160-22-002519	1	Sparo.IO Corp	Rob Sobhani	CEO, President, Secretary, and Treasurer
0001665160-22-002518	1	Fisher Wallace Laboratories Inc.	Kelly Roman	CEO, Director
0001746059-22-000361	1	Tween the Tides, LLC	Bethany Gregory	Owner and Founder
0001747584-22-000036	1	CGB Green Liberty Notes LLC	Bryan Garcia	Duly Authorized
0001665160-22-002515	1	Rayton Solar, Inc.	Andrew Yakub	CEO and Director, Treasurer
0001948768-22-000001	1	ConorMatthewsBN2022 LLC	Conor Matthews	Manager
0001665160-22-002514	1	Orbis Brakes, Inc.	Marcus Hays	co-CEO, Director, and Chief Technology Officer
0001932958-22-000005	1	Honor Your Flow, Incorporated	Cecelia M. Towns-Scott	President
0001665160-22-002513	1	Legal Graffiti Inc	Cara Bucciferro	Founder, CEO, President and Director
0001929442-22-000007	1	September Trees LLC (D.B.A Rize plus Rest Cafe)	Randall Matthews	Founder, Owner
0001670254-22-001005	1	Moonshot Junior, Inc	Alok Jain	Co-founder, CEO
0001746059-22-000360	1	DE L'OR CAKERY Co.	Kayisha Thompson	Owner and Founder
0001665160-22-002512	1	Geoji, Inc.	John Paul Poehlmann	CEO
0001746059-22-000359	1	PISTIL & POLLEN, LLC	Amy Dannemiller	Owner and CEO
0001665160-22-002511	1	Jetoptera, Inc.	Andrei T. Evulet	President, CEO, CTO, Director
0001746059-22-000358	1	DRAWDOWN BREWING CO, LLC	Elizabeth Nicol	Owner and Founder
0001669191-22-000929	1	Petzey Technology, Inc.	Mike Ortega	Principal Executive Officer
0001665160-22-002508	1	H. Mulligan Bespoke Libations Co.	Steve Luttman	CEO
0001665160-22-002506	1	Sofabet Co.	Aaron Basch	CEO, Treasurer and Director
0001665160-22-002505	1	Apis Cor Inc.	Anna Cheniuntai	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001948590-22-000001	1	canihaveabite LLC	Kathy Hale	President
0001896757-22-000009	1	Halen Technologies Inc	Choriny Mbeche	CEO
0001892192-22-000002	1	CLIPr Co	Humphrey Chen	Co-Founder & CEO
0001816449-22-000002	1	Critical Mass Applications LLC	Josh Abady	CEO
0001775767-22-000002	1	Tombot, Inc.	Thomas Edward Stevens	Chief Executive Officer
0001670254-22-001002	1	Bomb Enterprises, Inc.	Helen Hall	Founder & Chief Executive Officer
0001896757-22-000007	1	Halen Technologies Inc.	Choriny Mbeche	CEO
0001670254-22-001000	1	Panhwar Jet inc	Ayisha Fareed Panhwar	CEO & Co-Founder
0001665160-22-002504	1	Peerless Public Safety Solutions Inc	Jay Scales	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001816449-22-000003	1	Critical Mass Applications LLC	Josh Abady	CEO
0001816449-22-000001	1	Critical Mass Applications LLC	Rachel Abady	Co-Founder, CMO
0001665160-22-002502	1	Clearwater Distilling Co LLC	Matt Eau Claire	CEO and Manager
0001665160-22-002501	1	Origen Imports, Inc.	Donald Read Spear	President and Director
0001665160-22-002499	1	VoiceLessons Inc.	Michael Elson	CEO, CTO, Sole Director/CFO/Principal Accounting Officer
0001927762-22-000005	1	Dome Audio Inc.	Ben White	Founder and CEO
0001927762-22-000004	1	Papillon Pavilion Records	Jordan Crudo	CEO
0001915878-22-000003	1	Thomas&Wynter R&D, L.L.C.	Sherika Wynter	Chief Executive Officer
0001948360-22-000003	1	crwdunit, inc.	Sean Brehm	Chief Executive Officer
0001895722-22-000001	1	ALL3D, Inc.	Amra Tareen	Chief Executive Officer
0001665160-22-002496	1	Gamerz Inc.	Mark Besharaty	CEO, CFO, Secretary, Director
0001665160-22-002495	1	Vasitum Inc	Vikram Wadhawan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001934595-22-000002	1	Arepa Zone LLC	Gabriela Febres	Owner
0001816336-22-000002	1	Northeast Productions, Inc.	William R. Graening	CEO
0001670254-22-000998	1	BYGMusic LLC	Krish Sharma	CEO
0001665160-22-002494	1	Vasitum Inc	Vikram Wadhawan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-000997	1	Airthium Inc.	Andrei Klochko	Co-Founder, CEO, and CSO
0001936096-22-000005	1	Chewbox Inc.	Kim Gaston	CEO
0001746059-22-000357	1	Flying Leap Vineyards, Inc.	Mark Beres	President & CEO
0001665160-22-002492	1	Shark Wheel, Inc.	Zack Fleishman	CEO, Secretary and Director
0001940265-22-000003	1	Gumbo to Geaux Corportate Catering	Etricia Robinson	President
0001746059-22-000356	1	PUPS Pet Club LLC	Daniel Rubenstein	Owner and Founder
0001746059-22-000355	1	WharfLB LLC	Marc Dosik	Managing Member
0001746059-22-000354	1	Catalillies Play Cafe LLC	Lillian Wilborne	Owner and Founder
0001665160-22-002491	1	BANCROFT AUTOMATED RESTAURANT SYSTEMS, INC.	Frederic Speed Bancroft	CEO/Chairman
0001944708-22-000002	1	Bob's Famous BBQ Inc	Brian Baker	CEO
0001665160-22-002490	1	Beach Box Safe, Inc.	Austin Igein	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002489	1	Revel Energy, Inc.	Alan H. Lee	CEO, Chairman of Board
0001902271-22-000002	1	Capsule Social, Inc.	Nadim Kobeissi	Chief Executive Officer
0001920911-22-000002	1	Growmotely, Inc.	Sarah Hawley	Chief Executive Officer
0001719122-22-000006	1	Halo Lifestyle LLC	Anshuman Vohra	CEO
0001669191-22-000927	1	MassGenie	Bruce Watanabe	Principal Executive Officer
0001669191-22-000926	1	Demand Derivatives Corp.	Robert Krause	Principal Executive Officer
0001669191-22-000925	1	Cust Corp.	Manuel Teixeira	Principal Executive Officer
0001937968-22-000001	1	Pharmara Labs LLC	Tabraiz Khan	President
0001896757-22-000005	1	Halen Technologies Inc	Choriny Mbeche	CEO
0001665160-22-002484	1	OOTIFY, INC.	Ravi Sharma	CEO, Director, Principal Financial Officer
0001665160-22-002482	1	Skeptic Distillery Co.	Karl Loepke	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002485	1	Speranza Therapeutics, Inc.	Sal Rafanelli	President and CEO
0001665160-22-002483	1	Satellite Displays, Inc.	Michael Williston	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001946213-22-000001	1	et Oliva LLC	Patrick Karsu	CEO
0001670254-22-000995	1	SliceSpace Inc.	Mory Katan	CEO
0001665160-22-002487	1	Reaper Robs, Inc.	Scott George	CEO
0001665160-22-002486	1	Statum Systems Inc.	Frederick Lizza	CEO and Director
0001665160-22-002488	1	VOOSH TECHNOLOGIES, INC	Kevin Cornell	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-000994	1	EX Venture Inc.	Julien Uhlig	CEO AT EX VENTURE INC.
0001942452-22-000001	1	This App Saves Lives, Inc.	Ryan Frankel	Founder & CEO
0001665160-22-002481	1	SapientX Inc.	David Colleen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-000991	1	Homepro Toolbox LLC	Madeleine MacRae	CEO | 3x Founder | Chief Innovator
0001669191-22-000920	1	Community Musician, Inc.	Scott Arey	Principal Executive Officer
0001669191-22-000916	1	Digital Direct IR, Inc.	Peter Kaufman	Principal Executive Officer
0001892733-22-000001	1	Pneumeric, Inc.	Johnathan Aho, M.D., PhD	CEO & Chief Medical Officer
0001665160-22-002480	1	AWOL Outdoors, Inc.	Kevin F McGregor	CEO, Principal Executive Officer, and Director
0001665160-22-002479	1	AWOL Outdoors, Inc.	Kevin F McGregor	CEO, Principal Executive Officer, and Director
0001746059-22-000353	1	Glow Worm Play Cafe, LLC	Kathryn Read	Owner and Founder
0001017386-22-000430	1	China Solar & Clean Energy Solutions, Inc.	Shelli Fields	President
0001746059-22-000352	1	Busy Bee Play Cafe, LLC	Kristina Lai	Owner and CoFounder
0001746059-22-000351	1	Busy Bee Play Cafe, LLC	Kristina Lai	Owner and CoFounder
0001091818-22-000138	1	QUEST OIL CORP	/s/ Paul Malec	President
0001746059-22-000350	1	Hen LLC	Emily Walker	Owner and Founder
0001665160-22-002478	1	Certaintio Inc	William Agush	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001644600-22-000121	1	PVP International, Inc.	Phil Stover	CEO
0001665160-22-002476	1	LitonRx, Inc.	Kishlay Anand	CEO, President and Director
0001670254-22-000989	1	HEVO Inc.	Jeremy McCool	Founder & CEO
0001670254-22-000988	1	Resolution 8 Technologies, Inc.	Scott Seidewitz	Founder/CEO
0001946995-22-000001	1	Emerald Island Kitchen LLC	Sofia Whiddon	Co-Owner
0001017386-22-000427	1	Pegasus Tel, Inc.	Lorenzo Luciano Piceni	President
0001665160-22-002474	1	Fanbase Social Media, Inc.	Isaac Hayes III	CEO, President, Secretary, Treasurer, Director
0001665160-22-002472	1	StarchTek Corp.	John Danny Dubuk	CEO, CFO, Director, President
0001670254-22-000986	1	Happy Hippie Brewing Company, LLC	Michael W Frederick	Founder & Brewmaster
0001665160-22-002470	1	Kettlebread Franchising Corp	Edward J. Grimaldi	CEO
0001665160-22-002471	1	TargaZyme, Inc	Lynnet Koh	Executive Chairman and CEO
0001795749-22-000001	1	FIRST BITCOIN CAPITAL CORP.	S. Rubin	CEO
0001670254-22-000982	1	EX Venture Inc.	Julien Uhlig	CEO AT EX VENTURE INC.
0001670254-22-000980	1	Fathom Video Inc.	Richard White	Founder & CEO
0001853811-22-000001	1	Opus Squared LLC	Michael Keith Bolen II	President of the Issuer's Manager
0001929145-22-000002	1	Hire Runner Co	Arlan Hamilton	CEO
0001669191-22-000912	1	Tahiti's Breeze, Inc.	Adelinda  Bryant	Principal Executive Officer
0001665160-22-002469	1	Here Today Brewing LLC	Christopher Elford	CEO and Manager
0001665160-22-002468	1	Plover Animation Inc.	Jennifer Hotai Dale	CEO
0001665160-22-002467	1	The Conscious Good, Inc	Trina Wyatt	CEO and Director (acting in the principal financial office role)
0001930889-22-000005	1	Scrimmage Co.	Matthew Dever	Founder and CEO
0001665160-22-002466	1	Immergo Labs, Inc.	Michael Ora Powell	CEO, co-founder, Director and biomechanics lead
0001930889-22-000004	1	TrialSite Inc.	Daniel O'Connor	Director and Officer
0001665160-22-002464	1	The Conscious Good, Inc	Trina Wyatt	CEO and Director (acting in the principal financial office role)
0001665160-22-002462	1	Immergo Labs, Inc.	Michael Ora Powell	CEO, co-founder, Director and biomechanics lead
0001670254-22-000977	1	Payroll4Free.com, Inc.	Michael Rosenberg	President & CEO
0001746059-22-000349	1	SEVEN POINT OF ILLINOIS LLC	Brad Zerman	Founder and CEO
0001670254-22-000978	1	You:Flourish PBC	Steven Haden	Interim CEO and Chief Strategy Officer
0001670254-22-000976	1	Payroll4Free.com, Inc.	Michael Rosenberg	President & CEO
0001665160-22-002459	1	TrueGen Health, Inc.	Frank Adamo	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002458	1	StrideTech Medical, Inc.	George Douaire	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001669191-22-000910	1	Famwisely, Inc.	Philip Anderson	Principal Executive Officer
0001665160-22-002456	1	Steiner's Coffee Cake of New York, Inc.	Jennifer Steiner Pool	President
0001944708-22-000001	1	Bob's Famous BBQ Inc	Brian Baker	CEO
0001670254-22-000971	1	Joulez, Inc.	Micah Bergdale	CEO
0001670254-22-000974	1	Athlete Plus Inc.	Michael Fingado	CEO
0001670254-22-000972	1	Apsy Inc	Tooraj Helmi	CEO
0001947027-22-000001	1	Luxvest 1 LLC	Jonathan Farchi-Segal	CEO
0001746059-22-000348	1	Glow Worm Play Cafe, LLC	Kathryn Read	Owner and Founder
0001644600-22-000118	1	PVP International, Inc.	Phil Stover	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001644600-22-000117	1	PVP International, Inc.	Phil Stover	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001938236-22-000001	1	DC Wellness, Inc.	Gaurav Goomer	CEO
0001746059-22-000347	1	Glow Worm Play Cafe, LLC	Kathryn Read	Owner and Founder
0001683168-22-006497	1	Heroic Enterprises, Public Benefit Corporation	/s/ Brian Johnson	CEO, Principal Financial Officer, Principal Accounting Officer, and Director
0001747584-22-000035	1	CGB Green Liberty Notes LLC	Bryan Garcia	Duly Authorized
0001644600-22-000116	1	PVP International, Inc.	Phil Stover	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002453	1	AtomBeam Technologies Inc.	Charles Yeomans	CEO, Director
0001665160-22-002452	1	Joulez Inc.	Micah Bergdale	CEO/Director
0001665160-22-002451	1	RIGHTSURE, INC.	Ronald Jeffery Arnold	President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002450	1	Adv3nture, Inc.	Zane Lamprey	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002449	1	Wilderwise Inc.	Arya Mazanek	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer.
0001665160-22-002448	1	Chicken Waffle Inc.	Finn Staber	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002447	1	Macrofit, Inc.	Michael DeVerna	CEO, Principal Executive Officer and Director, Principal Financial Officer, Principal Accounting Officer
0001665160-22-002446	1	BASHA HOLDINGS LLC	Pete Girgis	President, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002445	1	ADWALLET INC.	Adam Greenhood	CEO
0001665160-22-002444	1	SmartFoam, Inc.	Jennifer Smith	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002443	1	ThinOptics, Inc.	Gadi Ponte	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002442	1	ThrillSeeker Media Group, Inc.	Cody Alfar	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002441	1	Quigley Fine Wines LLC	Brendan Quigley	President and Manager
0001779469-22-000004	1	Shift, LLC	Brock Heasley	CEO
0001665160-22-002440	1	Myaderm, Inc.	Eric Smart	CEO and Director
0001670254-22-000970	1	Phone2 Inc.	Andrew Shaker	Founder
0001670254-22-000969	1	BodyGood Nutrition, LLC, dba Pureboost	Jay Mercer	CEO
0001828718-22-000002	1	Loan Automatic LLC	Eric Burney	Chief Executive Officer
0001911704-22-000002	1	Renovare Development, LLC	Jill Ferrari	Managing Partner
0001746059-22-000346	1	Dynamic Jack, LLC	Alissa Jubelirer	Owner and CEO
0001669191-22-000908	1	Lincoln Aerospace Holdings, Inc.	Barry S. Cohen	Principal Executive Officer
0001901207-22-000005	1	Mindwise, Inc.	Tobin Shea	CEO
0001779469-22-000003	1	Shift, LLC	Brock Heasley	CEO
0001669191-22-000905	1	Lincoln Aerospace Holdings, Inc.	Barry S. Cohen	Principal Executive Officer
0001943467-22-000001	1	Join Day One, Inc	Andrew Hutton	Co-Founder and CEO
0001928129-22-000004	1	Arable Brewing Co LLC	Cameron Wells	Chief Executive Officer
0001821982-22-000009	1	Chadsworth Drive Swim Club Inc.	Christopher Babcock	Director
0001669191-22-000903	1	Berylline Corporation	Dennis  Dresser	Principal Executive Officer
0001947042-22-000001	1	MartyGrimesBN2022 LLC	Marcus Grimes	Manager
0001849754-22-000005	1	EHT LLC	Elimelech Packouz	Chief Executive Officer
0001943410-22-000006	1	South Shore Distilling LLC	Garry McCann	CFO
0001943410-22-000005	1	CounterspaceBR LLC	Sarah-Joy Hayes	President
0001943410-22-000004	1	Loba Pastry & Coffee, LLC	Valeria R Taylor	President
0001665160-22-002439	1	AiViva Holding Limited	Diane Tang Liu	CEO, President and Director
0001943410-22-000003	1	G&B Filling Station LLC	Brian Post	Managing Partner
0001644600-22-000114	1	Sup China Inc.	Anla Cheng	Chief Executive Officer and Director
0001746059-22-000345	1	Fenwick Farms Distilling Co, LLC	Kenneth VanHouten	Owner and CoFounder
0001746059-22-000344	1	Anas Norwegian Bakeri LLC	Anne-Marie Fanakra Godfrey	Owner and Founder
0001746059-22-000343	1	Tender Fire, LLC	Benjamin Crosky	Owner and Founder
0001746059-22-000342	1	Backbeat Brewing Co LLC	Peter Harkins	Owner and Founder
0001213900-22-056761	1	Budding Technologies, Inc.	/s/ Luke Patterson	CEO, Secretary & Director
0001670254-22-000968	1	Loan Automatic, LLC	Eric BURNEY	CEO & Co-Founder
0001665160-22-002437	1	Memik, Inc.	Amari Ruff	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001644600-22-000112	1	Sup China Inc.	Anla Cheng	Chief Executive Officer and Director
0001917616-22-000003	1	Helios Life Enterprises, Inc.	Sean Austin	Chief Executive Officer
0001665160-22-002436	1	Deuce Drone LLC	Rhett Ross	CEO, Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer
0001665160-22-002435	1	Mileberry Inc	Roman Novozhenov	CEO
0001895725-22-000002	1	Referrizer, LLC	Andrija Cvijovic	Chief Executive Officer
0001665160-22-002434	1	Mileberry, Inc.	Roman Novozhenov	CEO, President, CFO, Board Director
0001665160-22-002432	1	Mileberry, Inc.	Roman Novozhenov	CEO, President, CFO, Board Director
0001665160-22-002431	1	Parkway Autonomous Inc.	Alexander Stefman	CEO, President, Principal Executive Officer, Director, and Principal Accounting Officer
0001665160-22-002430	1	Parkway Autonomous Inc.	Alexander Stefman	CEO, President, Principal Executive Officer, Director, and Principal Accounting Officer
0001665160-22-002429	1	Create Every Opportunity Corp.	Zachary Sarf	Founder
0001665160-22-002428	1	Create Every Opportunity Corp.	Zachary Sarf	Founder
0001665160-22-002427	1	Maya Global Solutions, Inc.	Michael Mansouri	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002426	1	Maya Global Solutions, Inc.	Michael Mansouri	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002425	1	Mileberry Inc	Roman Novozhenov	CEO
0001421744-22-000010	1	Cytonics Corp	Gaetano Scuderi	Founder & Chairman of the Board
0001669191-22-000901	1	IT Special Group	Igor Fedenkoff	Principal Executive Officer
0001665160-22-002424	1	Nimbus Engineering Inc.	William Diggins II	CEO
0001665160-22-002423	1	Pitch Aeronautics Inc	David Bennett	CEO, Director
0001943603-22-000003	1	Maramy LLC	Natalie Navi	Managing Member
0001946315-22-000001	1	Exokinetics, Inc.	Garrett Brown	CEO & Co-Founder
0001945598-22-000001	1	Pigee Inc.	Leroy Lawrence	CEO
0001665160-22-002421	1	Quigley Fine Wines LLC	Brendan Quigley	President and Manager
0001742162-22-000007	1	Consumer Cooperative Group Inc	Tanen Andrews	Founder/CEO
0001665160-22-002419	1	Rayton Solar, Inc.	Andrew Yakub	CEO and Director, Treasurer
0001665160-22-002418	1	Fan Rebellion, Inc.	Seth Yudof	CEO and Director
0001665160-22-002417	1	Lolaark Vision Inc.	Emanuel Papadakis	President, Director, Treasurer, CEO
0001926740-22-000007	1	Courial Inc.	Herby Coakley	Chief Executive Officer
0001946915-22-000001	1	EstellaDawnBN2022 LLC	David Carnahan	Manager
0001665160-22-002416	1	Mexigin, Inc.	Corinne Delaney	CEO
0001805525-22-000007	1	KapitalWise, Inc.	Sajil Koroth	Chief Executive Officer, Treasurer, Secretary, Chief Architect and Director
0001665160-22-002414	1	Trillion, LLC	Alexander Gomez	CEO, Member Manager
0001665160-22-002413	1	Greener Process Systems Inc.	Matt Sweetwood	CEO, Principal Accounting Officer, and Director
0001746059-22-000341	1	Philly's on the Hill, LLC	Angela Morales	Owner and Founder
0001665160-22-002412	1	Clean Simple Foods, Inc.	Joshua Velasquez	CEO and Director
0001746059-22-000340	1	BEM Brooklyn, LLC	Danielle Davenport	Owner and CoFounder
0001670254-22-000967	1	Sash Group, Inc.	Nichole MacDonald	Founder and CEO
0001746059-22-000339	1	Mesilla Valley Cannabis, LLC	Derrick Pacheco	Owner and CEO
0001670254-22-000966	1	Sash Group, Inc.	Nichole MacDonald	Founder and CEO
0001665160-22-002409	1	SkyMirr Inc.	Youngmin Jo	CEO, President, Treasurer, and Director
0001665160-22-002408	1	HeatGenie, Inc.	Mark Turner	CEO, President, principal accounting officer, and Director
0001665160-22-002407	1	Eli Electric	Binhan Li	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
