ACCESSION_NUMBER	ID	ISSUEJURISDICTIONSECUROFFERING
0001665160-22-001772	14	IL
0001665160-22-001772	15	IN
0001665160-22-001772	39	PA
0001665160-22-001772	42	SC
0001665160-22-001772	43	SD
0001665160-22-001772	1	AL
0001665160-22-001772	2	AK
0001665160-22-001772	3	AZ
0001665160-22-001772	4	AR
0001665160-22-001772	5	CA
0001665160-22-001772	6	CO
0001665160-22-001772	7	CT
0001665160-22-001772	8	DC
0001665160-22-001772	9	DE
0001665160-22-001772	11	GA
0001665160-22-001772	12	HI
0001665160-22-001772	16	IA
0001665160-22-001772	17	KS
0001665160-22-001772	18	KY
0001665160-22-001772	19	LA
0001665160-22-001772	20	ME
0001665160-22-001772	21	MD
0001665160-22-001772	22	MA
0001665160-22-001772	23	MI
0001665160-22-001772	24	MN
0001665160-22-001772	25	MS
0001665160-22-001772	26	MO
0001665160-22-001772	27	MT
0001665160-22-001772	28	NE
0001665160-22-001772	29	NV
0001665160-22-001772	30	NH
0001665160-22-001772	31	NJ
0001665160-22-001772	32	NM
0001665160-22-001772	33	NY
0001665160-22-001772	34	NC
0001665160-22-001772	35	ND
0001665160-22-001772	36	OH
0001665160-22-001772	37	OK
0001665160-22-001772	38	OR
0001665160-22-001772	40	PR
0001665160-22-001772	41	RI
0001665160-22-001772	44	TN
0001665160-22-001772	45	TX
0001665160-22-001772	46	UT
0001665160-22-001771	1	AL
0001665160-22-001771	27	MT
0001665160-22-001771	29	NV
0001665160-22-001771	30	NH
0001665160-22-001771	31	NJ
0001665160-22-001771	32	NM
0001665160-22-001771	33	NY
0001665160-22-001771	34	NC
0001665160-22-001771	35	ND
0001665160-22-001771	36	OH
0001665160-22-001771	37	OK
0001665160-22-001771	38	OR
0001665160-22-001771	39	PA
0001665160-22-001771	40	PR
0001665160-22-001771	41	RI
0001665160-22-001771	42	SC
0001665160-22-001771	43	SD
0001665160-22-001771	44	TN
0001665160-22-001771	45	TX
0001665160-22-001771	46	UT
0001665160-22-001771	47	VT
0001665160-22-001771	48	VA
0001665160-22-001771	49	WA
0001665160-22-001771	50	WV
0001665160-22-001771	51	WI
0001665160-22-001771	52	WY
0001665160-22-001771	5	CA
0001665160-22-001771	2	AK
0001665160-22-001771	3	AZ
0001665160-22-001771	4	AR
0001665160-22-001771	6	CO
0001665160-22-001771	7	CT
0001665160-22-001771	8	DC
0001665160-22-001771	9	DE
0001665160-22-001771	10	FL
0001665160-22-001771	11	GA
0001665160-22-001771	12	HI
0001665160-22-001771	13	ID
0001665160-22-001771	14	IL
0001665160-22-001771	15	IN
0001665160-22-001771	16	IA
0001665160-22-001771	17	KS
0001665160-22-001771	18	KY
0001665160-22-001771	19	LA
0001665160-22-001771	20	ME
0001665160-22-001771	21	MD
0001665160-22-001771	22	MA
0001665160-22-001771	23	MI
0001665160-22-001771	24	MN
0001665160-22-001771	25	MS
0001665160-22-001771	26	MO
0001665160-22-001771	28	NE
0001665160-22-001766	28	NE
0001665160-22-001766	29	NV
0001665160-22-001766	30	NH
0001665160-22-001766	31	NJ
0001665160-22-001766	32	NM
0001665160-22-001766	33	NY
0001665160-22-001766	34	NC
0001665160-22-001766	35	ND
0001665160-22-001766	36	OH
0001665160-22-001766	37	OK
0001665160-22-001766	7	CT
0001665160-22-001766	8	DC
0001665160-22-001766	9	DE
0001665160-22-001766	10	FL
0001665160-22-001766	11	GA
0001665160-22-001766	12	HI
0001665160-22-001766	13	ID
0001665160-22-001766	14	IL
0001665160-22-001766	15	IN
0001665160-22-001766	16	IA
0001665160-22-001766	17	KS
0001665160-22-001766	18	KY
0001665160-22-001766	1	AL
0001665160-22-001766	2	AK
0001665160-22-001766	3	AZ
0001665160-22-001766	4	AR
0001665160-22-001766	5	CA
0001665160-22-001766	6	CO
0001665160-22-001766	19	LA
0001665160-22-001766	20	ME
0001665160-22-001766	21	MD
0001665160-22-001766	22	MA
0001665160-22-001766	23	MI
0001665160-22-001766	24	MN
0001665160-22-001766	38	OR
0001665160-22-001766	39	PA
0001665160-22-001766	40	PR
0001665160-22-001766	41	RI
0001665160-22-001766	42	SC
0001665160-22-001766	43	SD
0001665160-22-001766	44	TN
0001665160-22-001766	45	TX
0001665160-22-001766	46	UT
0001665160-22-001766	47	VT
0001665160-22-001766	48	VA
0001665160-22-001766	49	WA
0001665160-22-001766	50	WV
0001665160-22-001766	51	WI
0001665160-22-001766	52	WY
0001665160-22-001766	25	MS
0001665160-22-001766	26	MO
0001665160-22-001766	27	MT
0001665160-22-001764	4	AR
0001665160-22-001764	52	WY
0001665160-22-001764	8	DE
0001665160-22-001764	45	TX
0001665160-22-001764	48	VA
0001665160-22-001764	49	WA
0001665160-22-001764	40	PR
0001665160-22-001764	41	RI
0001665160-22-001764	42	SC
0001665160-22-001764	43	SD
0001665160-22-001764	44	TN
0001665160-22-001764	46	UT
0001665160-22-001764	1	AL
0001665160-22-001764	2	AK
0001665160-22-001764	3	AZ
0001665160-22-001764	5	CA
0001665160-22-001764	6	CO
0001665160-22-001764	9	DC
0001665160-22-001764	10	FL
0001665160-22-001764	11	GA
0001665160-22-001764	12	HI
0001665160-22-001764	13	ID
0001665160-22-001764	14	IL
0001665160-22-001764	15	IN
0001665160-22-001764	16	IA
0001665160-22-001764	17	KS
0001665160-22-001764	18	KY
0001665160-22-001764	19	LA
0001665160-22-001764	20	ME
0001665160-22-001764	21	MD
0001665160-22-001764	22	MA
0001665160-22-001764	23	MI
0001665160-22-001764	24	MN
0001665160-22-001764	25	MS
0001665160-22-001764	26	MO
0001665160-22-001764	27	MT
0001665160-22-001764	28	NE
0001665160-22-001764	29	NV
0001665160-22-001764	30	NH
0001665160-22-001764	31	NJ
0001665160-22-001764	32	NM
0001665160-22-001764	33	NY
0001665160-22-001764	34	NC
0001665160-22-001764	35	ND
0001665160-22-001764	36	OH
0001665160-22-001764	37	OK
0001665160-22-001764	38	OR
0001665160-22-001764	39	PA
0001665160-22-001764	47	VT
0001665160-22-001764	50	WV
0001665160-22-001764	51	WI
0001665160-22-001764	7	CT
0001746059-22-000226	27	MT
0001746059-22-000226	1	AL
0001746059-22-000226	2	AK
0001746059-22-000226	3	AZ
0001746059-22-000226	5	CA
0001746059-22-000226	6	CO
0001746059-22-000226	7	CT
0001746059-22-000226	8	DE
0001746059-22-000226	9	DC
0001746059-22-000226	11	GA
0001746059-22-000226	12	HI
0001746059-22-000226	13	ID
0001746059-22-000226	14	IL
0001746059-22-000226	15	IN
0001746059-22-000226	16	IA
0001746059-22-000226	17	KS
0001746059-22-000226	18	KY
0001746059-22-000226	19	LA
0001746059-22-000226	20	ME
0001746059-22-000226	21	MD
0001746059-22-000226	22	MA
0001746059-22-000226	23	MI
0001746059-22-000226	24	MN
0001746059-22-000226	25	MS
0001746059-22-000226	26	MO
0001746059-22-000226	28	NE
0001746059-22-000226	29	NV
0001746059-22-000226	32	NM
0001746059-22-000226	33	NY
0001746059-22-000226	34	NC
0001746059-22-000226	35	ND
0001746059-22-000226	36	OH
0001746059-22-000226	37	OK
0001746059-22-000226	38	OR
0001746059-22-000226	39	PA
0001746059-22-000226	40	PR
0001746059-22-000226	41	RI
0001746059-22-000226	42	SC
0001746059-22-000226	43	SD
0001746059-22-000226	44	TN
0001746059-22-000226	45	TX
0001746059-22-000226	46	UT
0001746059-22-000226	47	VT
0001746059-22-000226	48	VA
0001746059-22-000226	49	WA
0001746059-22-000226	50	WV
0001746059-22-000226	51	WI
0001746059-22-000226	52	WY
0001746059-22-000226	4	AR
0001746059-22-000226	10	FL
0001746059-22-000226	30	NH
0001746059-22-000226	31	NJ
0001921426-22-000001	24	MN
0001921426-22-000001	23	MI
0001921426-22-000001	26	MO
0001921426-22-000001	27	MT
0001921426-22-000001	28	NE
0001921426-22-000001	29	NV
0001921426-22-000001	30	NH
0001921426-22-000001	31	NJ
0001921426-22-000001	32	NM
0001921426-22-000001	33	NY
0001921426-22-000001	34	NC
0001921426-22-000001	35	ND
0001921426-22-000001	36	OH
0001921426-22-000001	37	OK
0001921426-22-000001	38	OR
0001921426-22-000001	39	PA
0001921426-22-000001	40	PR
0001921426-22-000001	41	RI
0001921426-22-000001	42	SC
0001921426-22-000001	43	SD
0001921426-22-000001	44	TN
0001921426-22-000001	45	TX
0001921426-22-000001	46	UT
0001921426-22-000001	47	VT
0001921426-22-000001	48	VA
0001921426-22-000001	49	WA
0001921426-22-000001	50	WV
0001921426-22-000001	51	WI
0001921426-22-000001	52	WY
0001921426-22-000001	1	AL
0001921426-22-000001	2	AK
0001921426-22-000001	3	AZ
0001921426-22-000001	4	AR
0001921426-22-000001	5	CA
0001921426-22-000001	6	CO
0001921426-22-000001	7	CT
0001921426-22-000001	8	DE
0001921426-22-000001	9	DC
0001921426-22-000001	10	FL
0001921426-22-000001	11	GA
0001921426-22-000001	12	HI
0001921426-22-000001	13	ID
0001921426-22-000001	14	IL
0001921426-22-000001	15	IN
0001921426-22-000001	16	IA
0001921426-22-000001	17	KS
0001921426-22-000001	18	KY
0001921426-22-000001	19	LA
0001921426-22-000001	20	ME
0001921426-22-000001	21	MD
0001921426-22-000001	22	MA
0001921426-22-000001	25	MS
0001871551-22-000002	48	VA
0001871551-22-000002	51	WI
0001871551-22-000002	52	WY
0001871551-22-000002	1	AL
0001871551-22-000002	2	AK
0001871551-22-000002	3	AZ
0001871551-22-000002	4	AR
0001871551-22-000002	5	CA
0001871551-22-000002	6	CO
0001871551-22-000002	7	CT
0001871551-22-000002	8	DE
0001871551-22-000002	35	ND
0001871551-22-000002	41	RI
0001871551-22-000002	42	SC
0001871551-22-000002	49	WA
0001871551-22-000002	50	WV
0001871551-22-000002	9	DC
0001871551-22-000002	10	FL
0001871551-22-000002	11	GA
0001871551-22-000002	12	HI
0001871551-22-000002	13	ID
0001871551-22-000002	14	IL
0001871551-22-000002	15	IN
0001871551-22-000002	16	IA
0001871551-22-000002	17	KS
0001871551-22-000002	18	KY
0001871551-22-000002	19	LA
0001871551-22-000002	20	ME
0001871551-22-000002	21	MD
0001871551-22-000002	22	MA
0001871551-22-000002	23	MI
0001871551-22-000002	24	MN
0001871551-22-000002	25	MS
0001871551-22-000002	26	MO
0001871551-22-000002	27	MT
0001871551-22-000002	28	NE
0001871551-22-000002	29	NV
0001871551-22-000002	30	NH
0001871551-22-000002	31	NJ
0001871551-22-000002	32	NM
0001871551-22-000002	33	NY
0001871551-22-000002	34	NC
0001871551-22-000002	36	OH
0001871551-22-000002	37	OK
0001871551-22-000002	38	OR
0001871551-22-000002	39	PA
0001871551-22-000002	40	PR
0001871551-22-000002	43	SD
0001871551-22-000002	44	TN
0001871551-22-000002	45	TX
0001871551-22-000002	46	UT
0001871551-22-000002	47	VT
0001885290-22-000004	21	MD
0001885290-22-000004	64	Z4
0001885290-22-000004	23	MI
0001885290-22-000004	24	MN
0001885290-22-000004	25	MS
0001885290-22-000004	26	MO
0001885290-22-000004	27	MT
0001885290-22-000004	28	NE
0001885290-22-000004	29	NV
0001885290-22-000004	30	NH
0001885290-22-000004	31	NJ
0001885290-22-000004	32	NM
0001885290-22-000004	33	NY
0001885290-22-000004	34	NC
0001885290-22-000004	35	ND
0001885290-22-000004	36	OH
0001885290-22-000004	37	OK
0001885290-22-000004	38	OR
0001885290-22-000004	39	PA
0001885290-22-000004	40	PR
0001885290-22-000004	41	RI
0001885290-22-000004	42	SC
0001885290-22-000004	43	SD
0001885290-22-000004	44	TN
0001885290-22-000004	45	TX
0001885290-22-000004	46	UT
0001885290-22-000004	1	AL
0001885290-22-000004	2	AK
0001885290-22-000004	3	AZ
0001885290-22-000004	4	AR
0001885290-22-000004	5	CA
0001885290-22-000004	6	CO
0001885290-22-000004	7	CT
0001885290-22-000004	8	DE
0001885290-22-000004	9	DC
0001885290-22-000004	10	FL
0001885290-22-000004	11	GA
0001885290-22-000004	12	HI
0001885290-22-000004	13	ID
0001885290-22-000004	14	IL
0001885290-22-000004	15	IN
0001885290-22-000004	16	IA
0001885290-22-000004	17	KS
0001885290-22-000004	18	KY
0001885290-22-000004	19	LA
0001885290-22-000004	20	ME
0001885290-22-000004	47	VT
0001885290-22-000004	48	VA
0001885290-22-000004	49	WA
0001885290-22-000004	50	WV
0001885290-22-000004	51	WI
0001885290-22-000004	52	WY
0001885290-22-000004	53	A0
0001885290-22-000004	54	A1
0001885290-22-000004	55	A2
0001885290-22-000004	56	A3
0001885290-22-000004	57	A4
0001885290-22-000004	58	A5
0001885290-22-000004	59	A6
0001885290-22-000004	60	A7
0001885290-22-000004	61	A8
0001885290-22-000004	62	A9
0001885290-22-000004	63	B0
0001885290-22-000004	22	MA
0001908197-22-000004	3	AZ
0001908197-22-000004	64	Z4
0001908197-22-000004	37	OK
0001908197-22-000004	40	PR
0001908197-22-000004	41	RI
0001908197-22-000004	8	DE
0001908197-22-000004	9	DC
0001908197-22-000004	10	FL
0001908197-22-000004	1	AL
0001908197-22-000004	2	AK
0001908197-22-000004	4	AR
0001908197-22-000004	6	CO
0001908197-22-000004	7	CT
0001908197-22-000004	11	GA
0001908197-22-000004	12	HI
0001908197-22-000004	13	ID
0001908197-22-000004	14	IL
0001908197-22-000004	15	IN
0001908197-22-000004	16	IA
0001908197-22-000004	17	KS
0001908197-22-000004	18	KY
0001908197-22-000004	19	LA
0001908197-22-000004	20	ME
0001908197-22-000004	21	MD
0001908197-22-000004	22	MA
0001908197-22-000004	23	MI
0001908197-22-000004	24	MN
0001908197-22-000004	25	MS
0001908197-22-000004	26	MO
0001908197-22-000004	27	MT
0001908197-22-000004	28	NE
0001908197-22-000004	29	NV
0001908197-22-000004	30	NH
0001908197-22-000004	31	NJ
0001908197-22-000004	32	NM
0001908197-22-000004	33	NY
0001908197-22-000004	34	NC
0001908197-22-000004	35	ND
0001908197-22-000004	36	OH
0001908197-22-000004	38	OR
0001908197-22-000004	39	PA
0001908197-22-000004	42	SC
0001908197-22-000004	43	SD
0001908197-22-000004	44	TN
0001908197-22-000004	45	TX
0001908197-22-000004	46	UT
0001908197-22-000004	47	VT
0001908197-22-000004	48	VA
0001908197-22-000004	49	WA
0001908197-22-000004	50	WV
0001908197-22-000004	51	WI
0001908197-22-000004	52	WY
0001908197-22-000004	53	A0
0001908197-22-000004	54	A1
0001908197-22-000004	55	A2
0001908197-22-000004	56	A3
0001908197-22-000004	57	A4
0001908197-22-000004	58	A5
0001908197-22-000004	59	A6
0001908197-22-000004	60	A7
0001908197-22-000004	61	A8
0001908197-22-000004	62	A9
0001908197-22-000004	63	B0
0001908197-22-000004	5	CA
0001920014-22-000001	5	CA
0001920014-22-000001	6	CO
0001920014-22-000001	7	CT
0001920014-22-000001	8	DE
0001920014-22-000001	9	DC
0001920014-22-000001	10	FL
0001920014-22-000001	11	GA
0001920014-22-000001	12	HI
0001920014-22-000001	13	ID
0001920014-22-000001	14	IL
0001920014-22-000001	15	IN
0001920014-22-000001	16	IA
0001920014-22-000001	17	KS
0001920014-22-000001	18	KY
0001920014-22-000001	19	LA
0001920014-22-000001	24	MN
0001920014-22-000001	25	MS
0001920014-22-000001	26	MO
0001920014-22-000001	27	MT
0001920014-22-000001	28	NE
0001920014-22-000001	29	NV
0001920014-22-000001	30	NH
0001920014-22-000001	31	NJ
0001920014-22-000001	32	NM
0001920014-22-000001	33	NY
0001920014-22-000001	34	NC
0001920014-22-000001	35	ND
0001920014-22-000001	36	OH
0001920014-22-000001	37	OK
0001920014-22-000001	38	OR
0001920014-22-000001	39	PA
0001920014-22-000001	40	PR
0001920014-22-000001	41	RI
0001920014-22-000001	42	SC
0001920014-22-000001	43	SD
0001920014-22-000001	44	TN
0001920014-22-000001	45	TX
0001920014-22-000001	46	UT
0001920014-22-000001	47	VT
0001920014-22-000001	48	VA
0001920014-22-000001	49	WA
0001920014-22-000001	50	WV
0001920014-22-000001	51	WI
0001920014-22-000001	52	WY
0001920014-22-000001	53	A0
0001920014-22-000001	54	A1
0001920014-22-000001	55	A2
0001920014-22-000001	56	A3
0001920014-22-000001	57	A4
0001920014-22-000001	58	A5
0001920014-22-000001	59	A6
0001920014-22-000001	60	A7
0001793079-22-000011	18	KY
0001793079-22-000011	19	LA
0001793079-22-000011	20	ME
0001793079-22-000011	21	MD
0001793079-22-000011	22	MA
0001793079-22-000011	23	MI
0001793079-22-000011	24	MN
0001793079-22-000011	25	MS
0001793079-22-000011	26	MO
0001793079-22-000011	27	MT
0001793079-22-000011	28	NE
0001793079-22-000011	29	NV
0001793079-22-000011	30	NH
0001793079-22-000011	31	NJ
0001793079-22-000011	32	NM
0001793079-22-000011	33	NY
0001793079-22-000011	34	NC
0001793079-22-000011	35	ND
0001793079-22-000011	36	OH
0001793079-22-000011	37	OK
0001793079-22-000011	38	OR
0001793079-22-000011	39	PA
0001793079-22-000011	40	PR
0001793079-22-000011	41	RI
0001793079-22-000011	42	SC
0001793079-22-000011	43	SD
0001793079-22-000011	44	TN
0001793079-22-000011	45	TX
0001793079-22-000011	46	UT
0001793079-22-000011	47	VT
0001793079-22-000011	48	VA
0001793079-22-000011	49	WA
0001793079-22-000011	50	WV
0001793079-22-000011	51	WI
0001793079-22-000011	52	WY
0001793079-22-000011	1	AL
0001793079-22-000011	2	AK
0001793079-22-000011	3	AZ
0001793079-22-000011	4	AR
0001793079-22-000011	5	CA
0001793079-22-000011	6	CO
0001793079-22-000011	7	CT
0001793079-22-000011	8	DE
0001793079-22-000011	9	DC
0001793079-22-000011	10	FL
0001793079-22-000011	11	GA
0001793079-22-000011	12	HI
0001793079-22-000011	13	ID
0001793079-22-000011	14	IL
0001793079-22-000011	15	IN
0001793079-22-000011	16	IA
0001793079-22-000011	17	KS
0001920014-22-000001	20	ME
0001920014-22-000001	21	MD
0001920014-22-000001	22	MA
0001920014-22-000001	23	MI
0001920014-22-000001	61	A8
0001920014-22-000001	62	A9
0001920014-22-000001	63	B0
0001920014-22-000001	64	Z4
0001920014-22-000001	1	AL
0001920014-22-000001	2	AK
0001920014-22-000001	3	AZ
0001920014-22-000001	4	AR
0001883032-22-000001	1	AL
0001928576-22-000002	27	MT
0001928576-22-000002	28	NE
0001928576-22-000002	29	NV
0001928576-22-000002	30	NH
0001928576-22-000002	31	NJ
0001928576-22-000002	32	NM
0001928576-22-000002	33	NY
0001928576-22-000002	34	NC
0001928576-22-000002	35	ND
0001928576-22-000002	36	OH
0001928576-22-000002	37	OK
0001928576-22-000002	38	OR
0001928576-22-000002	39	PA
0001928576-22-000002	40	PR
0001928576-22-000002	41	RI
0001928576-22-000002	42	SC
0001928576-22-000002	43	SD
0001928576-22-000002	44	TN
0001928576-22-000002	45	TX
0001928576-22-000002	46	UT
0001928576-22-000002	47	VT
0001928576-22-000002	48	VA
0001928576-22-000002	49	WA
0001928576-22-000002	1	AL
0001928576-22-000002	2	AK
0001928576-22-000002	3	AZ
0001928576-22-000002	4	AR
0001928576-22-000002	5	CA
0001928576-22-000002	6	CO
0001928576-22-000002	7	CT
0001928576-22-000002	8	DE
0001928576-22-000002	9	DC
0001928576-22-000002	10	FL
0001928576-22-000002	11	GA
0001928576-22-000002	12	HI
0001928576-22-000002	13	ID
0001928576-22-000002	14	IL
0001928576-22-000002	15	IN
0001928576-22-000002	16	IA
0001928576-22-000002	17	KS
0001928576-22-000002	18	KY
0001928576-22-000002	19	LA
0001928576-22-000002	20	ME
0001928576-22-000002	21	MD
0001928576-22-000002	22	MA
0001928576-22-000002	23	MI
0001928576-22-000002	24	MN
0001928576-22-000002	50	WV
0001928576-22-000002	51	WI
0001928576-22-000002	52	WY
0001928576-22-000002	25	MS
0001928576-22-000002	26	MO
0001932075-22-000003	13	ID
0001932075-22-000003	56	A3
0001932075-22-000003	15	IN
0001932075-22-000003	16	IA
0001932075-22-000003	17	KS
0001932075-22-000003	18	KY
0001932075-22-000003	19	LA
0001932075-22-000003	20	ME
0001932075-22-000003	57	A4
0001932075-22-000003	58	A5
0001932075-22-000003	59	A6
0001932075-22-000003	60	A7
0001932075-22-000003	61	A8
0001932075-22-000003	62	A9
0001932075-22-000003	63	B0
0001932075-22-000003	64	Z4
0001932075-22-000003	1	AL
0001932075-22-000003	2	AK
0001932075-22-000003	3	AZ
0001932075-22-000003	4	AR
0001932075-22-000003	5	CA
0001932075-22-000003	6	CO
0001932075-22-000003	7	CT
0001932075-22-000003	8	DE
0001932075-22-000003	9	DC
0001932075-22-000003	10	FL
0001932075-22-000003	11	GA
0001932075-22-000003	12	HI
0001932075-22-000003	21	MD
0001932075-22-000003	22	MA
0001932075-22-000003	23	MI
0001932075-22-000003	24	MN
0001932075-22-000003	25	MS
0001932075-22-000003	26	MO
0001932075-22-000003	27	MT
0001932075-22-000003	28	NE
0001932075-22-000003	29	NV
0001932075-22-000003	30	NH
0001932075-22-000003	31	NJ
0001932075-22-000003	32	NM
0001932075-22-000003	33	NY
0001932075-22-000003	34	NC
0001932075-22-000003	35	ND
0001932075-22-000003	36	OH
0001932075-22-000003	37	OK
0001932075-22-000003	38	OR
0001932075-22-000003	39	PA
0001932075-22-000003	40	PR
0001932075-22-000003	41	RI
0001932075-22-000003	42	SC
0001932075-22-000003	43	SD
0001932075-22-000003	44	TN
0001932075-22-000003	45	TX
0001932075-22-000003	46	UT
0001932075-22-000003	47	VT
0001932075-22-000003	48	VA
0001932075-22-000003	49	WA
0001932075-22-000003	50	WV
0001932075-22-000003	51	WI
0001932075-22-000003	52	WY
0001932075-22-000003	53	A0
0001932075-22-000003	54	A1
0001932075-22-000003	55	A2
0001932075-22-000003	14	IL
0001665160-22-001757	41	RI
0001665160-22-001757	40	PR
0001665160-22-001757	43	SD
0001665160-22-001757	44	TN
0001665160-22-001757	45	TX
0001665160-22-001757	46	UT
0001665160-22-001757	47	VT
0001665160-22-001757	48	VA
0001665160-22-001757	49	WA
0001665160-22-001757	1	AL
0001665160-22-001757	2	AK
0001665160-22-001757	3	AZ
0001665160-22-001757	4	AR
0001665160-22-001757	5	CA
0001665160-22-001757	50	WV
0001665160-22-001757	51	WI
0001665160-22-001757	52	WY
0001665160-22-001757	6	CO
0001665160-22-001757	7	CT
0001665160-22-001757	8	DE
0001665160-22-001757	9	DC
0001665160-22-001757	10	FL
0001665160-22-001757	11	GA
0001665160-22-001757	12	HI
0001665160-22-001757	13	ID
0001665160-22-001757	14	IL
0001665160-22-001757	15	IN
0001665160-22-001757	16	IA
0001665160-22-001757	17	KS
0001665160-22-001757	18	KY
0001665160-22-001757	19	LA
0001665160-22-001757	20	ME
0001665160-22-001757	21	MD
0001665160-22-001757	22	MA
0001665160-22-001757	23	MI
0001665160-22-001757	24	MN
0001665160-22-001757	25	MS
0001665160-22-001757	26	MO
0001665160-22-001757	27	MT
0001665160-22-001757	28	NE
0001665160-22-001757	29	NV
0001665160-22-001757	30	NH
0001665160-22-001757	31	NJ
0001665160-22-001757	32	NM
0001665160-22-001757	33	NY
0001665160-22-001757	34	NC
0001665160-22-001757	35	ND
0001665160-22-001757	36	OH
0001665160-22-001757	37	OK
0001665160-22-001757	38	OR
0001665160-22-001757	39	PA
0001665160-22-001757	42	SC
0001665160-22-001756	11	GA
0001665160-22-001756	12	HI
0001665160-22-001756	13	ID
0001665160-22-001756	14	IL
0001665160-22-001756	15	IN
0001665160-22-001756	16	IA
0001665160-22-001756	17	KS
0001665160-22-001756	18	KY
0001665160-22-001756	19	LA
0001665160-22-001756	20	ME
0001665160-22-001756	21	MD
0001665160-22-001756	22	MA
0001665160-22-001756	23	MI
0001665160-22-001756	24	MN
0001665160-22-001756	25	MS
0001665160-22-001756	26	MO
0001665160-22-001756	27	MT
0001665160-22-001756	28	NE
0001665160-22-001756	29	NV
0001665160-22-001756	30	NH
0001665160-22-001756	31	NJ
0001665160-22-001756	32	NM
0001665160-22-001756	33	NY
0001665160-22-001756	34	NC
0001665160-22-001756	35	ND
0001665160-22-001756	36	OH
0001665160-22-001756	37	OK
0001665160-22-001756	38	OR
0001665160-22-001756	39	PA
0001665160-22-001756	40	PR
0001665160-22-001756	41	RI
0001665160-22-001756	42	SC
0001665160-22-001756	43	SD
0001665160-22-001756	46	UT
0001665160-22-001756	47	VT
0001665160-22-001756	48	VA
0001665160-22-001756	49	WA
0001665160-22-001756	50	WV
0001665160-22-001756	51	WI
0001665160-22-001756	52	WY
0001665160-22-001756	1	AL
0001665160-22-001756	2	AK
0001665160-22-001756	3	AZ
0001665160-22-001756	4	AR
0001665160-22-001756	5	CA
0001665160-22-001756	6	CO
0001665160-22-001756	7	CT
0001665160-22-001756	8	DE
0001665160-22-001756	9	DC
0001665160-22-001756	10	FL
0001665160-22-001756	44	TN
0001665160-22-001756	45	TX
0001828173-22-000006	35	ND
0001828173-22-000006	34	NC
0001828173-22-000006	37	OK
0001828173-22-000006	38	OR
0001828173-22-000006	39	PA
0001828173-22-000006	40	PR
0001828173-22-000006	41	RI
0001828173-22-000006	42	SC
0001828173-22-000006	43	SD
0001828173-22-000006	44	TN
0001828173-22-000006	45	TX
0001828173-22-000006	46	UT
0001828173-22-000006	47	VT
0001828173-22-000006	48	VA
0001828173-22-000006	49	WA
0001828173-22-000006	50	WV
0001828173-22-000006	51	WI
0001828173-22-000006	52	WY
0001828173-22-000006	53	A0
0001828173-22-000006	54	A1
0001828173-22-000006	55	A2
0001828173-22-000006	56	A3
0001828173-22-000006	57	A4
0001828173-22-000006	58	A5
0001828173-22-000006	59	A6
0001828173-22-000006	60	A7
0001828173-22-000006	61	A8
0001828173-22-000006	62	A9
0001828173-22-000006	63	B0
0001828173-22-000006	64	Z4
0001828173-22-000006	1	AL
0001828173-22-000006	2	AK
0001828173-22-000006	3	AZ
0001828173-22-000006	4	AR
0001828173-22-000006	5	CA
0001828173-22-000006	6	CO
0001828173-22-000006	7	CT
0001828173-22-000006	8	DE
0001828173-22-000006	9	DC
0001828173-22-000006	10	FL
0001828173-22-000006	11	GA
0001828173-22-000006	12	HI
0001828173-22-000006	13	ID
0001828173-22-000006	14	IL
0001828173-22-000006	15	IN
0001828173-22-000006	16	IA
0001828173-22-000006	17	KS
0001828173-22-000006	18	KY
0001828173-22-000006	19	LA
0001828173-22-000006	20	ME
0001828173-22-000006	21	MD
0001828173-22-000006	22	MA
0001828173-22-000006	23	MI
0001828173-22-000006	24	MN
0001828173-22-000006	25	MS
0001828173-22-000006	26	MO
0001828173-22-000006	27	MT
0001828173-22-000006	28	NE
0001828173-22-000006	29	NV
0001828173-22-000006	30	NH
0001828173-22-000006	31	NJ
0001828173-22-000006	32	NM
0001828173-22-000006	33	NY
0001828173-22-000006	36	OH
0001929197-22-000005	4	AR
0001929197-22-000005	5	CA
0001929197-22-000005	6	CO
0001929197-22-000005	7	CT
0001929197-22-000005	8	DE
0001929197-22-000005	9	DC
0001929197-22-000005	10	FL
0001929197-22-000005	11	GA
0001929197-22-000005	12	HI
0001929197-22-000005	13	ID
0001929197-22-000005	14	IL
0001929197-22-000005	15	IN
0001929197-22-000005	16	IA
0001929197-22-000005	17	KS
0001929197-22-000005	18	KY
0001929197-22-000005	19	LA
0001929197-22-000005	20	ME
0001929197-22-000005	21	MD
0001929197-22-000005	22	MA
0001929197-22-000005	23	MI
0001929197-22-000005	24	MN
0001929197-22-000005	25	MS
0001929197-22-000005	26	MO
0001929197-22-000005	27	MT
0001929197-22-000005	28	NE
0001929197-22-000005	29	NV
0001929197-22-000005	30	NH
0001929197-22-000005	33	NY
0001929197-22-000005	34	NC
0001929197-22-000005	35	ND
0001929197-22-000005	36	OH
0001929197-22-000005	37	OK
0001929197-22-000005	38	OR
0001929197-22-000005	39	PA
0001929197-22-000005	40	PR
0001929197-22-000005	41	RI
0001929197-22-000005	42	SC
0001929197-22-000005	43	SD
0001929197-22-000005	44	TN
0001929197-22-000005	45	TX
0001929197-22-000005	46	UT
0001929197-22-000005	53	A0
0001929197-22-000005	54	A1
